X_D1:D0707	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0708	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0709	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0710	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0711	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0712	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0713	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0714	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0716	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0717	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0718	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0805	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0808	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0809	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0810	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0813	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0814	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0815	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0817	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0821	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0822	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0823	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0824	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0825	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0826	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0828	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0829	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0901	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0902	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0903	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0904	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0905	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0906	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0907	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0909	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0910	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0911	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0912	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0913	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0914	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0915	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0916	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1001	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1002	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1003	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1004	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1005	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1007	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1008	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1009	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1010	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1011	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1012	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1101	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1102	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1103	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1104	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1105	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1106	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1107	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1108	0.9801 	0.0099 	0.0099 	0.0001 	
